#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treeLikelihood.turkic" spec="beast.base.evolution.likelihood.TreeLikelihood" useAmbiguities="true">
#        <tree IsLabelledNewick="true" id="Tree.t:turkic" newick="(Chuvash:1800,(Yakut:1500,(Azerbaijani:800,(Turkmen:600,(Turkish:500,(Uyghur:350,(Uzbek:300,(Kazakh:300,Kyrgyz:300):50):50):100):200):700):300):300);" spec="beast.base.evolution.tree.TreeParser">
#            <taxonset id="TaxonSet.turkic" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Azerbaijani" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Chuvash" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kazakh" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kyrgyz" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkish" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkmen" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uyghur" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uzbek" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Yakut" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </tree>
#        <siteModel gammaCategoryCount="4" id="SiteModel.s:turkic" spec="beast.base.evolution.sitemodel.SiteModel">
#            <parameter id="shape.s:turkic" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <substModel id="MkModel.s:turkic" spec="beast.base.evolution.substitutionmodel.GeneralSubstitutionModel">
#                <parameter dimension="2" id="rates.s:turkic" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0</parameter>
#                <frequencies id="freqs.s:turkic" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                    <parameter dimension="2" id="freqParameter.s:turkic" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                </frequencies>
#            </substModel>
#        </siteModel>
#        <branchRateModel id="StrictClock.c:turkic" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#            <parameter id="clockRate.c:turkic" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </branchRateModel>
#    </distribution>
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:turkic" spec="beast.base.evolution.speciation.YuleModel" tree="@Tree.t:turkic">
#            <parameter id="birthRate.t:turkic" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </distribution>
#        <distribution id="ProtoTurkicRoot.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" taxonset="@TaxonSet.turkic" tree="@Tree.t:turkic">
#            <distr id="LogNormalDistributionModel" meanInRealSpace="true" spec="beast.base.inference.distribution.LogNormalDistributionModel">
#                <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="2100.0"/>
#                <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.12"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.clockRate" spec="beast.base.inference.distribution.Prior" x="@clockRate.c:turkic">
#            <distr id="Exponential" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.birthRate" spec="beast.base.inference.distribution.Prior" x="@birthRate.t:turkic">
#            <distr id="Exponential1" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant3" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.shape" spec="beast.base.inference.distribution.Prior" x="@shape.s:turkic">
#            <distr id="Exponential2" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant4" spec="beast.base.core.Function$Constant" value="0.5"/>
#            </distr>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	prior	treeLikelihood	YuleModel	birthRate	clockRate	shape	Tree.height	Tree.treeLength
5535000	-464.09179376337676	-80.40533259775663	-383.68646116562013	-68.52535441957438	0.0012408469139591465	1.3201849017944797E-4	2.637639953210122	2405.9501659022485	12080.189064396476
5540000	-462.5198812096314	-83.81462875729767	-378.70525245233375	-67.36168368700699	8.653627626970329E-4	1.2286610660387393E-4	4.0046525128786765	2716.343573330696	12645.32064223467
5545000	-454.9641029909401	-74.43875719176508	-380.525345799175	-63.41806812004103	6.049931349642244E-4	2.7089758701618396E-4	2.095998466551115	1721.8577582726516	6835.979292509715
5550000	-460.68833615596657	-75.39060341249925	-385.29773274346735	-65.92366088305242	8.029269930175979E-4	1.1477706701620148E-4	1.8537864497994914	2101.962578849326	11091.527415320708
5555000	-454.38744287198625	-76.37309273534925	-378.014350136637	-65.41048130600808	6.203360315412395E-4	1.9083431341030977E-4	2.610409181359566	2059.562776424993	10201.70852749916
5560000	-454.6891223573568	-75.04248995972644	-379.64663239763036	-63.14114874237082	0.0010571276576554134	1.7144848817059682E-4	2.838477391662956	1826.6357933601855	7873.741865989726
5565000	-453.6494176387812	-77.17508855493449	-376.4743290838467	-65.17447699292251	6.284311505847679E-4	1.4162751390902107E-4	3.129161041019325	2045.926257568755	9859.798221028475
5570000	-453.3121828288815	-74.14367404521282	-379.16850878366864	-64.2752557995286	5.684078918052781E-4	2.2939862363297855E-4	2.0401827311631338	1981.3293963035655	7906.092866726552
5575000	-457.1849449872244	-75.32823864686783	-381.8567063403566	-65.01372655942033	7.51090352640814E-4	1.4917929728729273E-4	2.115003983029742	1860.7480595691566	9934.689886360768
5580000	-451.8137075011906	-76.9376782192773	-374.8760292819133	-64.78465321271435	7.322372730139288E-4	1.6169347664992453E-4	3.109998470492404	2213.479260384302	9599.90135337594
5585000	-457.0520069161215	-77.86684559058367	-379.1851613255378	-67.0038347041286	9.565558364530786E-4	1.487219717809772E-4	1.987352186892028	2464.6252258047152	11903.605738741564
5590000	-463.10367156648215	-76.73556588127168	-386.3681056852105	-66.84765734536116	4.6818007945895526E-4	1.719632139182235E-4	2.07318010395727	2058.395945573047	11778.367299659129
5595000	-460.1741408550594	-80.34527905158042	-379.828861803479	-65.78377866879941	9.018677951221054E-4	1.431347295292585E-4	4.003859865004186	2394.68780750672	10750.397988797858
5600000	-454.8645734319345	-72.04439308657994	-382.8201803453546	-61.483150094722205	0.0011127112014723078	2.0676287948978854E-4	1.6349208823068855	1663.8029133894174	6358.79673178873
5605000	-455.5350238443787	-74.4102676552922	-381.1247561890865	-63.107356393607574	7.590852927718595E-4	2.554304388554787E-4	2.778006489182248	2080.0940281612493	7430.238938633382
5610000	-455.7249819045564	-76.30175326218159	-379.4232286423748	-64.37354447954723	0.0013411646243292321	1.6850342997215816E-4	3.0460732249692355	1951.0754762655138	8544.669992654459
5615000	-456.9306166722462	-78.13622317557423	-378.79439349667194	-66.29244916632699	0.001157579080876513	1.4316922622528559E-4	3.050458820591805	2064.6046933567777	10540.146877637822
5620000	-453.02088602616556	-77.69587716300964	-375.3250088631559	-64.3032658143482	8.121638475025678E-4	1.6310764477684805E-4	3.3844038195871904	1752.3501468390461	9082.894040257206
5625000	-461.3292879450663	-82.29371173178978	-379.03557621327656	-66.46143666721107	0.0011526099526433047	1.6102707653543885E-4	5.033979324345672	2003.8329786074437	10702.341730200365
5630000	-460.2985235643963	-85.28746828641725	-375.01105527797904	-66.24432413848223	7.350885651036702E-4	1.343167557070176E-4	5.5668673272749185	2638.466712175672	11590.668102847467
5635000	-454.88740969305996	-74.18062119365241	-380.70678849940754	-63.29609053464125	0.001185433094820814	2.1000801335364783E-4	2.483343334853082	1914.0417349410925	7925.300764120895
5640000	-454.0707696685679	-72.61800708347707	-381.4527625850908	-62.8410922014342	8.520376300867379E-4	2.550763117064548E-4	2.0132474719871025	2023.236121781556	7391.75484310309
5645000	-456.108684095487	-78.80796439939232	-377.30071969609463	-67.25748915803236	0.0012494200261787857	1.4794406229200937E-4	2.9041215776443923	2053.8087682087858	11026.622236075049
5650000	-454.5733303712059	-73.61342773480523	-380.95990263640067	-62.368351490507266	9.724244447046204E-4	2.5731699035642355E-4	2.530624729247977	1835.910110294974	7077.77977970891
5655000	-454.84039772339815	-76.92217282206002	-377.91822490133814	-62.867764495496814	0.0011827821529595257	2.5849770708381316E-4	3.786474008355663	1776.1180572334142	7565.786820383083
5660000	-454.966122366944	-81.6121714286763	-373.35395093826764	-63.06592921552427	0.0012308344940423497	1.9310430787797012E-4	5.952501755425234	1749.675646581205	7690.250921417493
5665000	-453.10317668798183	-76.32883060942441	-376.7743460785574	-64.06458134058703	0.0013437709251396604	1.4091433291298615E-4	3.004268564502271	1819.8228217569463	8309.73284179799
5670000	-459.5945831066219	-79.35056891749133	-380.24401418913055	-64.53350178281383	6.445975227342299E-4	2.024540696463089E-4	4.3933525367419435	2251.328972470694	8933.367141750414
5675000	-452.34008929784227	-76.74404011903047	-375.59604917881177	-64.17053010731769	7.684787978894566E-4	1.9008864265244448E-4	3.3642922965704596	2170.2463973220392	8850.926598681204
5680000	-456.0813512677305	-76.61993563965893	-379.46141562807156	-64.10538057272058	0.0011050152903367139	1.7176221112629199E-4	3.3217237261733112	1933.597868443613	8725.862712892887
5685000	-457.71901619040574	-76.73070036235852	-380.98831582804723	-63.37859645420984	9.520690944778576E-4	1.69442752421224E-4	3.1418944946922545	1690.2734405138724	8112.449945513032
5690000	-453.4940980986342	-74.740308922253	-378.7537891763812	-64.5466463774693	0.0014946056961989338	1.7116560097701306E-4	2.0148601858432817	1840.7352106999308	8363.077677908599
5695000	-454.3653207022762	-75.15632433812875	-379.2089963641475	-64.21111043336805	7.815897717877041E-4	1.37216323331687E-4	2.4303751433384955	1860.7639819860362	8927.529935358354
5700000	-464.01491960421185	-80.04378329797599	-383.97113630623585	-65.6801683211104	8.12767225034482E-4	1.392571465404767E-4	4.307744993193717	2083.1128705980855	10777.553040319615
5705000	-457.4561334851004	-76.82270682130658	-380.63342666379384	-63.42369195714529	0.0013676368048485797	1.5869262648439384E-4	3.615392656710489	1839.6732412519543	7799.091111635378
5710000	-460.83539740678657	-79.28760903612492	-381.54778837066164	-67.06285140217942	6.775282811844152E-4	1.2316679081379508E-4	3.1395056358152718	2218.898098030186	12820.685929015743
5715000	-458.4793239042462	-79.69631717745546	-378.78300672679075	-66.6456638660418	7.017056507606566E-4	1.1123882243746317E-4	3.6137291150491446	2157.183831495843	12184.15658265046
5720000	-454.3967878061755	-73.57378072122673	-380.82300708494876	-62.559416081135375	0.0013234964967259147	3.085705406026011E-4	2.4356910222691357	2288.1410124164117	7207.869940353777
5725000	-456.78669850810144	-74.18315734929155	-382.6035411588099	-64.44839852055084	0.0012439498141002914	1.616358510346652E-4	1.9613350372072738	2149.4095724190065	8788.69016570562
5730000	-452.4100771592756	-77.82505266433148	-374.58502449494415	-64.85874463258511	8.045696164696952E-4	1.3297203987280224E-4	3.6118118287732655	2065.7691423847186	9765.61876090943
5735000	-454.6391728714507	-76.52271501773116	-378.1164578537195	-63.90119881293056	9.845131413229343E-4	1.9999279410693992E-4	3.198053058517367	1826.397652859552	8648.226175486969
5740000	-454.2642436000051	-78.67993972234478	-375.5843038776603	-64.50799481436715	6.137340778343594E-4	1.581609824772836E-4	4.190060732240313	1978.427652809885	8701.49537768065
5745000	-452.95039939797715	-76.74032180627943	-376.2100775916977	-63.57788524106956	0.0010961151678524248	1.825943947989826E-4	3.2747756420628296	1754.133448817837	8256.450945975601
5750000	-460.07720764419173	-78.9160943533914	-381.1611132908003	-66.29187439899482	6.837278725965393E-4	1.6151670610793837E-4	3.3392270959251578	2218.887617262514	11683.405323200843
5755000	-456.4520205075704	-79.50489698492265	-376.94712352264776	-66.2767566802632	0.0011065664843317282	1.4389585664568647E-4	3.537288194868774	1843.148134140757	10686.036788108106
5760000	-455.3213296677097	-77.42011145760284	-377.90121821010683	-64.07463938069472	8.474565717230897E-4	1.293802150132569E-4	3.392145255308238	1762.476757836997	8836.40758469886
5765000	-464.46706192743187	-78.73525254897685	-385.731809378455	-69.17478596322964	0.0015310022684323576	1.630924913577129E-4	1.8666828752681124	1956.154641155477	11312.931976148997
5770000	-455.877614497132	-81.57231817156868	-374.30529632556335	-64.4947004046133	8.206672751583295E-4	1.5953612357812142E-4	5.10069493132751	1715.29441639792	9323.581247604332
5775000	-459.77624791541825	-76.65848088070967	-383.11776703470855	-63.88675762505417	7.787121577299695E-4	2.19305377220509E-4	2.4834658325092724	2622.390876175187	8506.101899288853
5780000	-456.6894287338506	-75.80894316067989	-380.8804855731707	-65.79825773411797	9.043259834871499E-4	1.304063214946699E-4	2.1134826969795157	2127.7405682299354	10761.265982459046
5785000	-456.2229028777117	-77.89812347064766	-378.32477940706406	-65.83455739362448	6.949607487834591E-4	1.1528346828146326E-4	3.1609377609854916	2052.429529960017	11024.098673941638
5790000	-454.6504607569926	-76.86118367720992	-377.78927707978266	-63.010729526167395	0.0014937552731425744	2.3533954314624493E-4	3.6700437978726677	1771.1561088777676	7336.565517780256
5795000	-453.1417221552488	-74.39182716865871	-378.74989498659005	-64.0486965986311	0.00134434113324096	1.6780745491542273E-4	2.2798211412192226	2127.112232223605	8296.916850296693
5800000	-456.3540695119824	-76.1962588813727	-380.15781063060973	-65.81862775819957	0.0013211244151311071	1.6628727180691174E-4	2.310154329647178	2098.3096152567587	9676.947158841534
5805000	-451.7508188010788	-76.0135672774983	-375.73725152358054	-64.35078026438437	9.896807278990116E-4	1.7036098668531303E-4	2.944784483960183	1994.4001230570093	9099.656787433843
5810000	-453.5943384883903	-75.44220063220716	-378.1521378561831	-62.67063493683163	0.0017013546797683425	2.1357223796047753E-4	3.455359289704007	1938.6928358897558	6853.3570789682435
5815000	-458.64470296799595	-81.97042397971086	-376.6742789882851	-66.76092934572804	5.160171681764457E-4	1.0964615252233877E-4	4.614175895771588	2233.1725453928016	12026.664145008881
5820000	-455.9809454514322	-77.35966223177866	-378.62128321965355	-64.74539196283541	6.206966292351548E-4	1.7697079652083226E-4	3.346840262009146	2208.097704357111	9131.750962873773
5825000	-454.78352622929486	-75.7725295893922	-379.01099663990266	-63.34902201767162	9.481419964347297E-4	2.364888569115524E-4	3.1600270192262454	1855.7878639210796	8079.983581806321
5830000	-453.621170696078	-80.14719798573581	-373.4739727103422	-63.80027939993851	8.556651864367497E-4	1.5793598833708654E-4	5.302541977786107	2054.8587557305614	8521.122922957627
5835000	-459.46528651554337	-79.20197101724835	-380.263315498295	-64.62582073797742	7.148501008686168E-4	1.7796715515813936E-4	4.309275230166342	2223.736033460091	9342.265236846735
5840000	-455.19553210929325	-73.90905194329929	-381.28648016599396	-64.07051936008364	0.0011252992425501227	2.2173947624218958E-4	1.947960495995519	2217.3576211996633	8666.91161671743
5845000	-457.14709525333325	-75.81252369517792	-381.33457155815535	-65.8545759341025	7.100313369342067E-4	1.5611019639201668E-4	1.8052226357091443	2345.3304829929302	11060.024968761882
5850000	-455.244934205596	-75.29224304311667	-379.9526911624793	-63.46386422252991	0.0012495360378787861	2.2261723963274666E-4	3.0337580703225426	2008.1445809441498	7990.16610145586
5855000	-456.31290618776774	-79.91120695412143	-376.4016992336463	-65.8495265000754	6.275639436269232E-4	1.3280882487701987E-4	4.145013963331587	2116.5054022861323	10931.48618574557
5860000	-460.0216487703948	-82.47355874604202	-377.5480900243528	-66.11210247176396	0.0011008617904706103	1.3572308760883184E-4	5.308711706345999	2039.681900529799	10554.282919171215
5865000	-458.4845841080993	-78.75866962299293	-379.72591448510633	-64.38898411722411	0.0011231747419883711	1.8154641446846133E-4	4.240956109874205	1926.242287186774	8953.385115738189
5870000	-458.58186083882333	-79.96322422093593	-378.61863661788743	-66.94150528950286	0.0012353939208958453	1.4420184564692163E-4	3.30679117237284	2360.386820691592	10822.930159821673
5875000	-456.89022416440315	-80.33582611234708	-376.55439805205606	-64.77781440835666	7.148300927922099E-4	1.4858294004922086E-4	4.7384520766043225	1861.6565499284043	9554.842569561235
5880000	-457.7219411616768	-83.3989570858835	-374.32298407579333	-64.96412386707676	0.0012259034679688809	1.6118120221029393E-4	6.335685106435167	2004.902679558038	9243.392083917926
5885000	-452.6074915505276	-76.45045862172803	-376.15703292879954	-64.2306637581104	8.049735291920638E-4	1.595403853605504E-4	3.233715742199075	2019.5664734073787	8985.456270530185
5890000	-456.7503350748452	-78.04171401247935	-378.70862106236586	-65.5133688633176	7.305205383028498E-4	1.2812090826757211E-4	3.392720487194966	2042.9552711706438	10594.285531221572
5895000	-460.82452705871526	-84.54685000155483	-376.2776770571604	-67.23036902901835	7.02251722740154E-4	1.1161566410041674E-4	3.9434037425186332	2846.939574082574	13016.158768348714
5900000	-454.26189157983794	-76.92684358692564	-377.3350479929123	-64.22367873019698	7.38611494694178E-4	1.739538579395708E-4	3.205885223513822	1812.1591402792797	8851.433851673313
5905000	-456.5083206404276	-73.67350593672059	-382.834814703707	-63.59937561321949	0.0011229794124371641	1.569172551123369E-4	1.9684128099565326	1847.163877549091	8250.56632586228
5910000	-460.3192829345232	-78.56384412792026	-381.7554388066029	-67.12503182743738	5.938092851699176E-4	1.251406837748506E-4	2.837620632836735	2107.551514041234	12956.033441097145
5915000	-454.3588451437589	-76.70836961525768	-377.6504755285012	-66.21515862518967	0.001076467544731509	1.5370424321565788E-4	2.3726766202360423	2081.8765831157075	10722.660016768114
5920000	-457.7081884688355	-79.62290502114615	-378.08528344768933	-63.32223602466132	7.532244631179957E-4	1.9592001970609595E-4	3.2001599131711305	1453.9202372507357	7691.011173910677
5925000	-456.91353678132083	-81.18334914499924	-375.7301876363216	-66.23136109265349	0.001940543617414854	2.418522836704806E-4	4.340335688917346	2324.9260230173195	8385.82751072184
5930000	-460.8908318571983	-78.63935799226475	-382.25147386493353	-66.13714765916242	0.0013125799174556587	1.3668603786824225E-4	3.355769762087398	1979.811585489643	9943.061049999667
5935000	-459.50157280906626	-80.50825959255685	-378.9933132165094	-66.22060122355903	4.684260312409297E-4	1.7893691478678892E-4	3.300566234361106	2603.9196683828227	10442.507618118247
5940000	-460.10379169000163	-78.36543504883355	-381.7383566411681	-66.17942153221165	0.0010907395414561842	1.2286097433804533E-4	2.8980536607028533	1792.7314859873527	10646.195920872362
5945000	-459.06299107951713	-78.46648916208144	-380.5965019174357	-66.94823756359568	6.756207992935071E-4	1.5284982984668482E-4	2.6527916237674067	2308.9843895010367	12653.856831700748
5950000	-463.5349723091971	-84.92443169792097	-378.6105406112761	-67.89774390558824	4.2494191360060323E-4	9.382008140519955E-5	5.180200097126252	2419.474669688743	13623.695715121617
5955000	-452.7322088894142	-74.54019106036004	-378.1920178290542	-63.142139258574254	0.0011688527459853466	2.1524724927335557E-4	2.2421144467604908	1710.2605560592692	7809.605382844481
5960000	-454.15716134393955	-77.1653451590027	-376.99181618493685	-62.91598642310058	0.0010182145880821064	1.8060333925269903E-4	3.3726406490932956	1640.6061629638057	7658.846966235675
5965000	-459.41300144900583	-80.61516533981276	-378.79783610919304	-67.44334031653987	4.007427138671782E-4	1.3358634340397923E-4	3.670299191636924	2162.387163323479	12141.986778818022
5970000	-452.2397992652478	-73.74367500035359	-378.49612426489426	-63.73265305868998	0.0011822936337909156	2.1193188627389865E-4	1.9909081598938927	1876.528321004269	8297.652140424969
5975000	-453.3039958609621	-76.01639681347834	-377.28759904748375	-63.1051031984225	9.456963561591506E-4	1.8269914706637785E-4	3.578348084439799	2094.7274823573994	7821.105594996023
5980000	-458.7145969843591	-72.37007613843575	-386.34452084592334	-63.97696758425921	0.0013541390411642414	1.679403633597988E-4	1.2148207260730828	1897.4960801034442	8226.815623078992
5985000	-455.586443847033	-77.94719113372136	-377.6392527133117	-65.59973189373437	6.680610463982308E-4	1.5129157844247048E-4	2.904997201161474	2391.0439824339364	10643.763646803145
5990000	-456.02384666885115	-77.20195102115599	-378.82189564769516	-63.70757013232071	8.999168077076626E-4	2.2065645678309308E-4	3.8183236146358857	2177.2994319933746	8447.34111961136
5995000	-452.21091573257905	-74.15194733321293	-378.0589683993661	-62.77336948956842	0.0012826321234247027	2.274833258895991E-4	2.236361505249393	1711.347966651975	7408.704014136816
6000000	-456.82443443790817	-76.46503499691748	-380.35939944099067	-66.66276320675875	0.0016026671715043308	1.4001465149981668E-4	2.028212473864119	2075.209504475045	9468.0137168873
6005000	-458.4283402738544	-75.58686980427213	-382.8414704695823	-64.92333105478606	7.809900935381688E-4	2.0313668473710775E-4	2.4578166815487266	2082.5490916426743	9838.468346883357
6010000	-459.61275475456745	-80.54024094206785	-379.0725138124996	-67.83315992308023	0.0010451712760850226	1.0963998048944339E-4	3.4732087072383035	2007.996938729969	12365.976914335673
6015000	-458.43857309611036	-81.05071946493167	-377.3878536311787	-66.19521216001034	0.0013224408607606618	1.9784903152820406E-4	3.9730400792089022	2468.654695211779	9958.103720790637
6020000	-451.28435226951495	-75.90640341368818	-375.3779488558268	-64.4469840598153	8.728675190241256E-4	1.5503881764653444E-4	2.8526163168364085	2016.7488681388675	9276.516475470778
6025000	-453.4569742849165	-73.25988715412531	-380.1970871307912	-62.93487859732739	0.0012385858623251021	3.0248383017118465E-4	2.1508291830754795	1878.3226394383953	7576.865692302206
6030000	-457.6955017550688	-78.85899090091353	-378.8365108541553	-66.43239148282328	0.0011895072004055537	1.441008503165983E-4	3.166387703398536	2272.7164303372665	10557.869745605412
6035000	-455.54315938486025	-79.38395325552516	-376.1592061293351	-67.22672609433843	0.0014749098863649699	1.5551074063397652E-4	3.0838376718471783	1888.8684565873925	10219.9186223614
6040000	-465.6846626506567	-82.01240443179844	-383.67225821885825	-66.53876732713175	4.0045414867995757E-4	2.051597438106877E-4	4.4912638541682535	2380.4170419133047	9877.478044722964
6045000	-455.18830701767394	-75.95177758193807	-379.23652943573586	-66.26062796767792	5.487374203384045E-4	1.2713268851457702E-4	1.8319687882141573	2250.267385460951	11294.115534265708
6050000	-451.52149660916416	-72.4354651756586	-379.0860314335055	-61.475139364103825	0.001576562397126425	2.8711548037115307E-4	1.8045401454400813	1657.1533298367724	6250.987198599904
6055000	-458.82234246338726	-77.0811684264705	-381.74117403691673	-64.29384993882253	0.0013037860258762936	1.8426523713664864E-4	2.372044084578017	1588.6974177091056	8555.074499363802
6060000	-454.37566992164614	-79.77869852723005	-374.5969713944161	-62.19826413158283	0.0011833077876316456	2.2637818221832743E-4	4.521800569443768	1547.4978223437224	6999.642696223235
6065000	-455.8236387713694	-77.0613754180102	-378.76226335335923	-66.15981822357867	4.726915823954161E-4	1.3039123978554991E-4	2.572982319384576	2014.0279019039137	10373.10369724148
6070000	-460.0240639222444	-73.09246795915891	-386.9315959630855	-62.106464647566874	0.002900261702976926	4.7379999710615503E-4	2.268221439801161	1782.128193104927	5297.0496429871
6075000	-459.08800431682147	-77.12557334034109	-381.9624309764804	-65.28879019445928	4.3729324553981136E-4	2.2241375971420122E-4	2.7187523448914774	1790.8636552244577	7796.91400519159
6080000	-457.68655821500636	-76.90184082414069	-380.7847173908657	-65.00792984587981	0.0010125366162024201	1.6475758192755686E-4	2.9810055359873786	1908.6256401416153	9723.65534681658
6085000	-454.2046629875794	-75.01604638473883	-379.18861660284057	-64.88187585204167	7.45460930308495E-4	1.1699204447370793E-4	2.1293684024840345	1931.4531913754677	9752.104901112916
6090000	-459.026750991125	-75.99915459914799	-383.02759639197706	-66.06582818022524	7.427605490493758E-4	1.7142319476969606E-4	2.071876376556102	2132.8424927581955	11342.46220099221
6095000	-452.9139638886415	-75.20685683648684	-377.70710705215464	-61.87680466325272	0.0013075553199757414	2.9040096685865424E-4	3.6675507678692463	1887.1275877067812	6699.553054410324
6100000	-455.5551438909211	-76.14386409613873	-379.4112797947824	-64.95224290050785	8.828488636639358E-4	1.3149086580896324E-4	2.6737256529000435	1946.5308817922191	9846.974928097121
6105000	-452.4337512600432	-78.03244157161964	-374.40130968842357	-65.33469557637804	6.414184103824895E-4	1.3813784658017395E-4	3.4635650373156976	1996.5677557962865	10165.076226957353
6110000	-458.6532647877815	-81.61601813348071	-377.0372466543008	-64.62899559000881	0.0016700734211580295	1.720892918051628E-4	3.4334378286286245	1440.905580274523	8065.4502426797
6115000	-459.25306536269267	-78.83183025116718	-380.4212351115255	-67.2834524335985	4.892936910973181E-4	1.324280099772453E-4	2.071211478123856	2558.1510431873553	12881.97931102403
6120000	-455.32266270738046	-76.44339789605003	-378.8792648113304	-64.6910912931578	5.787658143027862E-4	1.787477775868091E-4	2.954870114271476	1947.2286261837144	8732.70352911728
6125000	-460.2874062296893	-83.984193647078	-376.3032125826113	-69.23727326747515	0.0011672626380288499	1.2160684768511339E-4	3.6830421273138434	2553.799401955348	13032.64714893149
6130000	-457.8798171558557	-81.69852617071817	-376.18129098513754	-67.02671650551774	0.0020274572719361297	1.6185087772678376E-4	3.136151769609343	1558.5223862139521	8591.517056841596
6135000	-456.3158694604379	-74.13977450222893	-382.176094958209	-62.040160987956384	9.597262091867883E-4	1.92755456595051E-4	2.004248085313161	1584.439799780115	6719.896594130363
6140000	-453.6087813296049	-79.44840460900393	-374.16037672060094	-65.03754857814309	8.950158976660229E-4	1.5054695340736292E-4	4.259198871115725	1924.1436322487423	9930.76881046085
6145000	-461.8041237736617	-77.88433885831755	-383.9197849153441	-64.05606215674958	7.595378729313094E-4	1.6589219152190863E-4	2.8402530016501273	1579.4879789198903	8681.146022138842
6150000	-455.5927333324682	-76.1348413349516	-379.4578919975166	-64.83334696629828	0.0010642988793875456	1.480031741794108E-4	2.6868666911553074	1910.186093292072	9461.472669658178
6155000	-456.22289956559354	-77.1365492935639	-379.0863502720296	-66.1383007784345	7.064774892252403E-4	1.1752077702982026E-4	1.8864585407134435	2527.043781834353	11460.445876991604
6160000	-454.0578512059346	-76.5324682820056	-377.525382923929	-64.50498803365136	0.0012358174107036332	1.8641323244784154E-4	3.1406491294870174	2033.3525681929796	8849.856527597616
6165000	-453.7059299888104	-75.15140853030715	-378.55452145850325	-63.70160228709291	8.691366658002774E-4	1.6458697926103832E-4	2.2606902116570415	1708.2632744915986	8419.298319438973
6170000	-459.266920952964	-79.73467925659281	-379.5322416963712	-66.60850356700483	0.0010213120908347676	1.3648855952474103E-4	2.617040479902376	2635.785874171765	11274.875478424161
6175000	-457.50689725314874	-77.84408464858173	-379.662812604567	-66.81393955882984	0.0011264120829219005	1.659300122453785E-4	2.6149832291168096	2140.9102011307073	11100.907903665713
6180000	-454.87799332222386	-76.0219077937514	-378.8560855284725	-65.48705531998516	8.689497839441877E-4	1.2573852199126013E-4	2.3304852051327245	2185.8616350133375	10473.854444758637
6185000	-459.7276887514687	-77.91441820949102	-381.81327054197766	-66.04084228855116	9.410831497742914E-4	1.73097799500135E-4	1.8200796967473571	2686.4160533340846	10937.407410157717
6190000	-458.0143397445056	-78.78296503249393	-379.2313747120117	-66.5902257247121	0.0010410681498430462	1.2019926828908865E-4	3.2251231988524616	2063.027064384873	11190.584901200727
6195000	-454.62296407081897	-73.94403111646423	-380.6789329543547	-63.763015246510825	7.089723714731774E-4	2.0025703521473102E-4	2.2172162779225704	2030.9715520484774	8109.57305798615
6200000	-455.07730197776596	-76.60851042958541	-378.46879154818055	-64.6597409597851	0.0013265935273015922	2.0391157582436668E-4	2.5912040361478956	1730.8393211827258	8788.384444414789
6205000	-456.53485297251063	-77.87311983553978	-378.66173313697084	-66.72126197602856	7.155111864385963E-4	1.3666612682230214E-4	2.5790817610170307	2237.8880020669035	12272.56197418824
6210000	-455.9910008199277	-74.58207290634402	-381.4089279135837	-64.42052108085564	0.0018862617410821876	3.041884382946898E-4	2.188314745488651	1984.951986093729	7546.8076270161955
