#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treeLikelihood.turkic" spec="beast.base.evolution.likelihood.TreeLikelihood" useAmbiguities="true">
#        <tree IsLabelledNewick="true" id="Tree.t:turkic" newick="(Chuvash:1800,(Yakut:1500,(Azerbaijani:800,(Turkmen:600,(Turkish:500,(Uzbek:400,(Uyghur:350,(Kazakh:300,Kyrgyz:300):50):50):50):100):200):700):300):300;" spec="beast.base.evolution.tree.TreeParser">
#            <taxonset id="TaxonSet.turkic" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Azerbaijani" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Chuvash" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kazakh" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kyrgyz" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkish" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkmen" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uyghur" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uzbek" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Yakut" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </tree>
#        <siteModel gammaCategoryCount="4" id="SiteModel.s:turkic" spec="beast.base.evolution.sitemodel.SiteModel">
#            <parameter id="shape.s:turkic" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <substModel id="MkModel.s:turkic" spec="beast.base.evolution.substitutionmodel.GeneralSubstitutionModel">
#                <parameter dimension="2" id="rates.s:turkic" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0</parameter>
#                <frequencies id="freqs.s:turkic" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                    <parameter dimension="2" id="freqParameter.s:turkic" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                </frequencies>
#            </substModel>
#        </siteModel>
#        <branchRateModel id="StrictClock.c:turkic" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#            <parameter id="clockRate.c:turkic" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </branchRateModel>
#    </distribution>
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:turkic" spec="beast.base.evolution.speciation.YuleModel" tree="@Tree.t:turkic">
#            <parameter id="birthRate.t:turkic" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </distribution>
#        <distribution id="ProtoTurkicRoot.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" taxonset="@TaxonSet.turkic" tree="@Tree.t:turkic">
#            <distr id="LogNormalDistributionModel" meanInRealSpace="true" spec="beast.base.inference.distribution.LogNormalDistributionModel">
#                <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="2100.0"/>
#                <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.12"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.clockRate" spec="beast.base.inference.distribution.Prior" x="@clockRate.c:turkic">
#            <distr id="Exponential" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.birthRate" spec="beast.base.inference.distribution.Prior" x="@birthRate.t:turkic">
#            <distr id="Exponential1" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant3" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.shape" spec="beast.base.inference.distribution.Prior" x="@shape.s:turkic">
#            <distr id="Exponential2" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant4" spec="beast.base.core.Function$Constant" value="0.5"/>
#            </distr>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	prior	treeLikelihood	YuleModel	birthRate	clockRate	shape	Tree.height	Tree.treeLength
120000	-335.46908569760296	-73.90141439615999	-261.567671301443	-64.77488323029522	5.45607895991566E-4	2.710035956433288E-4	1.4869423591263018	2291.3373600427894	8551.935243715454
125000	-332.73370648806826	-71.63569370022685	-261.0980127878414	-62.23745982952214	9.421038082378833E-4	2.569552908345414E-4	1.6207157993551058	1842.3478397191072	6897.64658166926
130000	-349.00841832371304	-79.31644904956735	-269.6919692741457	-68.94144792388424	0.0015204883672750777	1.2273699610296015E-4	2.3095717960380506	2015.1567690411382	11201.439405066581
135000	-334.35564908660433	-71.3569998933853	-262.998649193219	-63.09064610299823	5.727816550548109E-4	4.4301366509384786E-4	1.2169411026060082	1952.7649053614587	5884.612952053709
140000	-336.6887865473882	-76.54284162764677	-260.14594491974145	-65.5630643295848	0.001298817918844579	2.1634764223945843E-4	1.8460773282915548	2537.8003159216396	9541.490288074847
145000	-332.2667376589588	-71.12938361353366	-261.1373540454251	-61.480827352576334	0.0015532007563342164	3.6785897431943295E-4	1.543694201822278	1762.6350746246712	6271.776219276495
150000	-333.8416630159815	-71.25417640529865	-262.58748661068284	-62.210452829865446	0.001889103921221282	4.332508273798206E-4	1.4281269648101562	1835.3133464621687	6371.926536113513
155000	-338.2418070316545	-76.25760498989054	-261.984202041764	-66.34416805103605	8.672290093705838E-4	1.3078204417993382E-4	2.0449173581436444	2157.3260736446573	11464.685953788345
160000	-333.6696843856329	-71.08477466818228	-262.5849097174506	-60.794728280806105	0.0015512298668595948	4.731496618940071E-4	1.888949435707736	1770.9014392461863	5830.902867819707
165000	-334.5399293007671	-72.17587341818147	-262.3640558825856	-63.182307615183156	6.405574719846996E-4	2.2916175351420695E-4	1.6064038511884031	1987.3338947548154	6801.784569707595
170000	-336.08241450680123	-73.79387764221029	-262.2885368645909	-62.8627452397542	0.0011307218004171487	1.976595845934907E-4	2.5943330207781528	2048.9208758892623	7591.21521014565
175000	-337.4369309265446	-75.68367838247734	-261.75325254406727	-65.30671171998368	5.876878169443448E-4	1.2122888923642611E-4	2.2006145116873554	1893.0857830430314	9855.903348726644
180000	-346.1600177016304	-77.69645956200877	-268.4635581396216	-66.92155316272115	0.001086418226496772	1.6775147877361255E-4	2.418125731968044	2215.726572631249	11342.410010725154
185000	-338.7510249923139	-74.31989806545933	-264.4311269268546	-64.36234113199093	0.0018573369171243131	3.095603845754037E-4	2.0841958278899155	1981.5298786887527	7566.450838741149
190000	-337.6123641951533	-78.46712429181788	-259.14523990333544	-62.56756249916666	0.0011692527105436272	2.15920199476735E-4	3.844721935957109	1574.183546928777	7317.869675769697
195000	-335.4547179291727	-73.90519693457811	-261.5495209945946	-63.956468995778216	0.0016571884262744038	3.4311931873921695E-4	2.017695920737772	2204.3104639855496	7684.947674233063
200000	-335.9839936267012	-76.82604946824051	-259.1579441584607	-66.1598503633228	4.060648148427622E-4	2.0880571308832955E-4	2.4610706537058507	2037.3433543906135	9081.969378896678
205000	-334.40526482905756	-73.32028655878305	-261.0849782702745	-63.651294931618786	0.0010772563770468386	2.3299110130429323E-4	1.8589727477486253	2220.8836392972	8340.254213517432
210000	-340.7965358513022	-74.54283949427337	-266.25369635702884	-66.10597772914261	5.098267559798571E-4	1.353200481710564E-4	1.3442729098980608	2026.461842051743	10698.655949827616
215000	-335.86718052499026	-75.18868198495124	-260.678498540039	-62.812180511467446	7.243813758474409E-4	1.8733101136281282E-4	2.3871239665906048	1630.4520203999632	6861.910508482602
220000	-335.96549553143393	-73.06915933511615	-262.8963361963178	-64.31629923724448	7.392745237942912E-4	2.911190308483933E-4	1.379495842849012	2237.8864354975844	8978.490691116906
225000	-342.37893628842306	-81.80619953592249	-260.5727367525006	-68.92996423119985	0.0011266568756179193	1.0621306343076701E-4	3.16743768178628	2391.8350612995573	12978.183650986111
230000	-336.3758261911494	-74.7500053527734	-261.62582083837594	-64.35878010189036	0.0010235214562889733	1.7162482557139295E-4	2.312214275486819	2000.950372786744	9069.40497371954
235000	-341.61290414101927	-75.34528012018143	-266.26762402083784	-66.74646843005888	6.418279740390892E-4	1.5061401357566466E-4	1.4271602994643848	2036.5003444591312	12366.158540875418
